"";"Escaños";"Partido";"mes";"rank"
"1";30;"PP";"2017-07";22,5
"2";30;"PP";"2017-07";22,5
"3";30;"PP";"2017-07";22,5
"4";30;"PP";"2017-07";22,5
"5";30;"PP";"2017-07";22,5
"6";30;"PP";"2017-07";22,5
"7";30;"PP";"2017-07";22,5
"8";30;"PP";"2017-07";22,5
"9";30,1;"PP";"2017-07";11,5
"10";30,1;"PP";"2017-07";11,5
"11";30,1;"PP";"2017-07";11,5
"12";30,1;"PP";"2017-07";11,5
"13";30,1;"PP";"2017-07";11,5
"14";30,1;"PP";"2017-07";11,5
"15";30,1;"PP";"2017-07";11,5
"16";30,1;"PP";"2017-07";11,5
"17";30,1;"PP";"2017-07";11,5
"18";30,1;"PP";"2017-07";11,5
"19";30,1;"PP";"2017-07";11,5
"20";30,1;"PP";"2017-07";11,5
"21";30,1;"PP";"2017-07";11,5
"22";30,1;"PP";"2017-07";11,5
"23";30,3;"PP";"2017-07";2,5
"24";30,3;"PP";"2017-07";2,5
"25";30,3;"PP";"2017-07";2,5
"26";30,3;"PP";"2017-07";2,5
"27";30,3;"PP";"2017-08";2,5
"28";30,3;"PP";"2017-08";2,5
"29";30,3;"PP";"2017-08";2,5
"30";30,3;"PP";"2017-08";2,5
"31";29,5;"PP";"2017-08";7,5
"32";29,5;"PP";"2017-08";7,5
"33";29,5;"PP";"2017-08";7,5
"34";29,5;"PP";"2017-08";7,5
"35";29,5;"PP";"2017-08";7,5
"36";29,5;"PP";"2017-08";7,5
"37";29,3;"PP";"2017-08";21
"38";29,3;"PP";"2017-08";21
"39";29,3;"PP";"2017-08";21
"40";29,3;"PP";"2017-08";21
"41";29,3;"PP";"2017-08";21
"42";29,3;"PP";"2017-08";21
"43";29,3;"PP";"2017-08";21
"44";29,3;"PP";"2017-08";21
"45";29,3;"PP";"2017-08";21
"46";29,3;"PP";"2017-08";21
"47";29,3;"PP";"2017-08";21
"48";29,3;"PP";"2017-08";21
"49";29,3;"PP";"2017-08";21
"50";29,3;"PP";"2017-08";21
"51";29,3;"PP";"2017-08";21
"52";29,3;"PP";"2017-08";21
"53";29,3;"PP";"2017-08";21
"54";29,3;"PP";"2017-08";21
"55";29,3;"PP";"2017-08";21
"56";29,3;"PP";"2017-08";21
"57";29,3;"PP";"2017-08";21
"58";29,5;"PP";"2017-09";27
"59";29,5;"PP";"2017-09";27
"60";29,5;"PP";"2017-09";27
"61";29,5;"PP";"2017-09";27
"62";29,5;"PP";"2017-09";27
"63";29,5;"PP";"2017-09";27
"64";29,5;"PP";"2017-09";27
"65";29,8;"PP";"2017-09";13
"66";29,8;"PP";"2017-09";13
"67";29,8;"PP";"2017-09";13
"68";29,8;"PP";"2017-09";13
"69";29,8;"PP";"2017-09";13
"70";29,8;"PP";"2017-09";13
"71";29,8;"PP";"2017-09";13
"72";29,6;"PP";"2017-09";20
"73";29,6;"PP";"2017-09";20
"74";29,6;"PP";"2017-09";20
"75";29,6;"PP";"2017-09";20
"76";29,6;"PP";"2017-09";20
"77";29,6;"PP";"2017-09";20
"78";29,6;"PP";"2017-09";20
"79";30,1;"PP";"2017-09";5
"80";30,1;"PP";"2017-09";5
"81";30,1;"PP";"2017-09";5
"82";30,1;"PP";"2017-09";5
"83";30,1;"PP";"2017-09";5
"84";30,1;"PP";"2017-09";5
"85";30,1;"PP";"2017-09";5
"86";30,1;"PP";"2017-09";5
"87";30,1;"PP";"2017-09";5
"88";30,1;"PP";"2017-10";1
"89";29,3;"PP";"2017-10";6
"90";29,3;"PP";"2017-10";6
"91";29,3;"PP";"2017-10";6
"92";29,3;"PP";"2017-10";6
"93";29,3;"PP";"2017-10";6
"94";29,3;"PP";"2017-10";6
"95";29,3;"PP";"2017-10";6
"96";28,6;"PP";"2017-10";28
"97";28,6;"PP";"2017-10";28
"98";28,6;"PP";"2017-10";28
"99";28,6;"PP";"2017-10";28
"100";28,6;"PP";"2017-10";28
"101";28,6;"PP";"2017-10";28
"102";28,6;"PP";"2017-10";28
"103";29;"PP";"2017-10";13
"104";29;"PP";"2017-10";13
"105";29;"PP";"2017-10";13
"106";29;"PP";"2017-10";13
"107";29;"PP";"2017-10";13
"108";29;"PP";"2017-10";13
"109";29;"PP";"2017-10";13
"110";28,9;"PP";"2017-10";20,5
"111";28,9;"PP";"2017-10";20,5
"112";28,9;"PP";"2017-10";20,5
"113";28,9;"PP";"2017-10";20,5
"114";28,9;"PP";"2017-10";20,5
"115";28,9;"PP";"2017-10";20,5
"116";28,9;"PP";"2017-10";20,5
"117";28,9;"PP";"2017-10";20,5
"118";29,4;"PP";"2017-10";2
"119";29,4;"PP";"2017-11";4
"120";29,4;"PP";"2017-11";4
"121";29,4;"PP";"2017-11";4
"122";29,4;"PP";"2017-11";4
"123";29,4;"PP";"2017-11";4
"124";29,4;"PP";"2017-11";4
"125";29,4;"PP";"2017-11";4
"126";29;"PP";"2017-11";12
"127";29;"PP";"2017-11";12
"128";29;"PP";"2017-11";12
"129";29;"PP";"2017-11";12
"130";29;"PP";"2017-11";12
"131";29;"PP";"2017-11";12
"132";29;"PP";"2017-11";12
"133";29;"PP";"2017-11";12
"134";29;"PP";"2017-11";12
"135";28,8;"PP";"2017-11";21,5
"136";28,8;"PP";"2017-11";21,5
"137";28,8;"PP";"2017-11";21,5
"138";28,8;"PP";"2017-11";21,5
"139";28,8;"PP";"2017-11";21,5
"140";28,8;"PP";"2017-11";21,5
"141";28,8;"PP";"2017-11";21,5
"142";28,8;"PP";"2017-11";21,5
"143";28,8;"PP";"2017-11";21,5
"144";28,8;"PP";"2017-11";21,5
"145";28,5;"PP";"2017-11";28,5
"146";28,5;"PP";"2017-11";28,5
"147";28,5;"PP";"2017-11";28,5
"148";28,5;"PP";"2017-11";28,5
"149";28,5;"PP";"2017-12";2,5
"150";28,5;"PP";"2017-12";2,5
"151";28,5;"PP";"2017-12";2,5
"152";28,5;"PP";"2017-12";2,5
"153";28,1;"PP";"2017-12";8
"154";28,1;"PP";"2017-12";8
"155";28,1;"PP";"2017-12";8
"156";28,1;"PP";"2017-12";8
"157";28,1;"PP";"2017-12";8
"158";28,1;"PP";"2017-12";8
"159";28,1;"PP";"2017-12";8
"160";28;"PP";"2017-12";18
"161";28;"PP";"2017-12";18
"162";28;"PP";"2017-12";18
"163";28;"PP";"2017-12";18
"164";28;"PP";"2017-12";18
"165";28;"PP";"2017-12";18
"166";28;"PP";"2017-12";18
"167";28;"PP";"2017-12";18
"168";28;"PP";"2017-12";18
"169";28;"PP";"2017-12";18
"170";28;"PP";"2017-12";18
"171";28;"PP";"2017-12";18
"172";28;"PP";"2017-12";18
"173";26,9;"PP";"2017-12";28
"174";26,9;"PP";"2017-12";28
"175";26,9;"PP";"2017-12";28
"176";26,9;"PP";"2017-12";28
"177";26,9;"PP";"2017-12";28
"178";26,9;"PP";"2017-12";28
"179";26,9;"PP";"2017-12";28
"180";26,9;"PP";"2018-01";16
"181";26,9;"PP";"2018-01";16
"182";26,9;"PP";"2018-01";16
"183";26,9;"PP";"2018-01";16
"184";26,9;"PP";"2018-01";16
"185";26,9;"PP";"2018-01";16
"186";26,9;"PP";"2018-01";16
"187";26,9;"PP";"2018-01";16
"188";26,9;"PP";"2018-01";16
"189";26,9;"PP";"2018-01";16
"190";26,9;"PP";"2018-01";16
"191";26,9;"PP";"2018-01";16
"192";26,9;"PP";"2018-01";16
"193";26,9;"PP";"2018-01";16
"194";26,9;"PP";"2018-01";16
"195";26,9;"PP";"2018-01";16
"196";26,9;"PP";"2018-01";16
"197";26,9;"PP";"2018-01";16
"198";26,9;"PP";"2018-01";16
"199";26,9;"PP";"2018-01";16
"200";26,9;"PP";"2018-01";16
"201";26,9;"PP";"2018-01";16
"202";26,9;"PP";"2018-01";16
"203";26,9;"PP";"2018-01";16
"204";26,9;"PP";"2018-01";16
"205";26,9;"PP";"2018-01";16
"206";26,9;"PP";"2018-01";16
"207";26,9;"PP";"2018-01";16
"208";26,9;"PP";"2018-01";16
"209";26,9;"PP";"2018-01";16
"210";26,9;"PP";"2018-01";16
"211";26,9;"PP";"2018-02";1
"212";24,9;"PP";"2018-02";16,5
"213";24,9;"PP";"2018-02";16,5
"214";24,9;"PP";"2018-02";16,5
"215";24,9;"PP";"2018-02";16,5
"216";24,9;"PP";"2018-02";16,5
"217";24,9;"PP";"2018-02";16,5
"218";24,9;"PP";"2018-02";16,5
"219";25,1;"PP";"2018-02";6,5
"220";25,1;"PP";"2018-02";6,5
"221";25,1;"PP";"2018-02";6,5
"222";25,1;"PP";"2018-02";6,5
"223";25,1;"PP";"2018-02";6,5
"224";25,1;"PP";"2018-02";6,5
"225";25,1;"PP";"2018-02";6,5
"226";25,1;"PP";"2018-02";6,5
"227";25,1;"PP";"2018-02";6,5
"228";25,1;"PP";"2018-02";6,5
"229";24,8;"PP";"2018-02";25
"230";24,8;"PP";"2018-02";25
"231";24,8;"PP";"2018-02";25
"232";24,8;"PP";"2018-02";25
"233";24,8;"PP";"2018-02";25
"234";24,8;"PP";"2018-02";25
"235";24,8;"PP";"2018-02";25
"236";24,9;"PP";"2018-02";16,5
"237";24,9;"PP";"2018-02";16,5
"238";24,9;"PP";"2018-02";16,5
"239";24,9;"PP";"2018-03";23,5
"240";24,9;"PP";"2018-03";23,5
"241";24,9;"PP";"2018-03";23,5
"242";24,9;"PP";"2018-03";23,5
"243";25,3;"PP";"2018-03";4
"244";25,3;"PP";"2018-03";4
"245";25,3;"PP";"2018-03";4
"246";25,3;"PP";"2018-03";4
"247";25,3;"PP";"2018-03";4
"248";25,3;"PP";"2018-03";4
"249";25,3;"PP";"2018-03";4
"250";25,1;"PP";"2018-03";11
"251";25,1;"PP";"2018-03";11
"252";25,1;"PP";"2018-03";11
"253";25,1;"PP";"2018-03";11
"254";25,1;"PP";"2018-03";11
"255";25,1;"PP";"2018-03";11
"256";25,1;"PP";"2018-03";11
"257";25;"PP";"2018-03";18
"258";25;"PP";"2018-03";18
"259";25;"PP";"2018-03";18
"260";25;"PP";"2018-03";18
"261";25;"PP";"2018-03";18
"262";25;"PP";"2018-03";18
"263";25;"PP";"2018-03";18
"264";24,8;"PP";"2018-03";28,5
"265";24,8;"PP";"2018-03";28,5
"266";24,8;"PP";"2018-03";28,5
"267";24,8;"PP";"2018-03";28,5
"268";24,8;"PP";"2018-03";28,5
"269";24,8;"PP";"2018-03";28,5
"270";24,8;"PP";"2018-04";19,5
"271";24,7;"PP";"2018-04";27
"272";24,7;"PP";"2018-04";27
"273";24,7;"PP";"2018-04";27
"274";24,7;"PP";"2018-04";27
"275";24,7;"PP";"2018-04";27
"276";24,7;"PP";"2018-04";27
"277";24,7;"PP";"2018-04";27
"278";24,2;"PP";"2018-04";49
"279";24,2;"PP";"2018-04";49
"280";24,2;"PP";"2018-04";49
"281";24,2;"PP";"2018-04";49
"282";24,2;"PP";"2018-04";49
"283";24,2;"PP";"2018-04";49
"284";24,2;"PP";"2018-04";49
"285";24,4;"PP";"2018-04";41
"286";24,4;"PP";"2018-04";41
"287";24,4;"PP";"2018-04";41
"288";24,4;"PP";"2018-04";41
"289";24,4;"PP";"2018-04";41
"290";24,4;"PP";"2018-04";41
"291";24,4;"PP";"2018-04";41
"292";24,1;"PP";"2018-04";56,5
"293";24,1;"PP";"2018-04";56,5
"294";24,1;"PP";"2018-04";56,5
"295";24,1;"PP";"2018-04";56,5
"296";24,1;"PP";"2018-04";56,5
"297";24,1;"PP";"2018-04";56,5
"298";24,1;"PP";"2018-04";56,5
"299";24,1;"PP";"2018-04";56,5
"300";24,1;"PP";"2018-05";34,5
"301";24,1;"PP";"2018-05";34,5
"302";24,1;"PP";"2018-05";34,5
"303";24,1;"PP";"2018-05";34,5
"304";24,1;"PP";"2018-05";34,5
"305";24,1;"PP";"2018-05";34,5
"306";23,8;"PP";"2018-05";41
"307";23,8;"PP";"2018-05";41
"308";23,8;"PP";"2018-05";41
"309";23,8;"PP";"2018-05";41
"310";23,8;"PP";"2018-05";41
"311";23,8;"PP";"2018-05";41
"312";23,8;"PP";"2018-05";41
"313";23,6;"PP";"2018-05";48
"314";23,6;"PP";"2018-05";48
"315";23,6;"PP";"2018-05";48
"316";23,6;"PP";"2018-05";48
"317";23,6;"PP";"2018-05";48
"318";23,6;"PP";"2018-05";48
"319";23,6;"PP";"2018-05";48
"320";23,5;"PP";"2018-05";55
"321";23,5;"PP";"2018-05";55
"322";23,5;"PP";"2018-05";55
"323";23,5;"PP";"2018-05";55
"324";23,5;"PP";"2018-05";55
"325";23,5;"PP";"2018-05";55
"326";23,5;"PP";"2018-05";55
"327";22,9;"PP";"2018-05";60,5
"328";22,9;"PP";"2018-05";60,5
"329";22,9;"PP";"2018-05";60,5
"330";22,9;"PP";"2018-05";60,5
"331";22,9;"PP";"2018-06";62
"332";22,9;"PP";"2018-06";62
"333";22,9;"PP";"2018-06";62
"334";22,1;"PP";"2018-06";87
"335";22,1;"PP";"2018-06";87
"336";22,1;"PP";"2018-06";87
"337";22,1;"PP";"2018-06";87
"338";22,1;"PP";"2018-06";87
"339";22,1;"PP";"2018-06";87
"340";22,1;"PP";"2018-06";87
"341";22,8;"PP";"2018-06";70
"342";22,8;"PP";"2018-06";70
"343";22,8;"PP";"2018-06";70
"344";22,8;"PP";"2018-06";70
"345";22,8;"PP";"2018-06";70
"346";22,8;"PP";"2018-06";70
"347";22,8;"PP";"2018-06";70
"348";23,1;"PP";"2018-06";54
"349";23,1;"PP";"2018-06";54
"350";23,1;"PP";"2018-06";54
"351";23,1;"PP";"2018-06";54
"352";23,1;"PP";"2018-06";54
"353";23,1;"PP";"2018-06";54
"354";23,1;"PP";"2018-06";54
"355";22,9;"PP";"2018-06";62
"356";22,9;"PP";"2018-06";62
"357";22,9;"PP";"2018-06";62
"358";22,9;"PP";"2018-06";62
"359";22,9;"PP";"2018-06";62
"360";22,9;"PP";"2018-06";62
"361";22,9;"PP";"2018-07";73,5
"362";23;"PP";"2018-07";66
"363";23;"PP";"2018-07";66
"364";23;"PP";"2018-07";66
"365";23;"PP";"2018-07";66
"366";23;"PP";"2018-07";66
"367";23;"PP";"2018-07";66
"368";23;"PP";"2018-07";66
"369";23,5;"PP";"2018-07";44
"370";23,5;"PP";"2018-07";44
"371";23,5;"PP";"2018-07";44
"372";23,5;"PP";"2018-07";44
"373";23,5;"PP";"2018-07";44
"374";23,5;"PP";"2018-07";44
"375";23,5;"PP";"2018-07";44
"376";23,3;"PP";"2018-07";52
"377";23,3;"PP";"2018-07";52
"378";23,3;"PP";"2018-07";52
"379";23,3;"PP";"2018-07";52
"380";23,3;"PP";"2018-07";52
"381";23,3;"PP";"2018-07";52
"382";23,3;"PP";"2018-07";52
"383";24,3;"PP";"2018-07";36,5
"384";24,3;"PP";"2018-07";36,5
"385";24,3;"PP";"2018-07";36,5
"386";24,3;"PP";"2018-07";36,5
"387";24,3;"PP";"2018-07";36,5
"388";24,3;"PP";"2018-07";36,5
"389";24,3;"PP";"2018-07";36,5
"390";24,3;"PP";"2018-07";36,5
"391";24,6;"PP";"2018-07";32
"392";24,6;"PP";"2018-08";60
"393";24,6;"PP";"2018-08";60
"394";24,6;"PP";"2018-08";60
"395";24,6;"PP";"2018-08";60
"396";24,6;"PP";"2018-08";60
"397";24,8;"PP";"2018-08";54
"398";24,8;"PP";"2018-08";54
"399";24,8;"PP";"2018-08";54
"400";24,8;"PP";"2018-08";54
"401";24,8;"PP";"2018-08";54
"402";24,8;"PP";"2018-08";54
"403";24,8;"PP";"2018-08";54
"404";24,9;"PP";"2018-08";44,5
"405";24,9;"PP";"2018-08";44,5
"406";24,9;"PP";"2018-08";44,5
"407";24,9;"PP";"2018-08";44,5
"408";24,9;"PP";"2018-08";44,5
"409";24,9;"PP";"2018-08";44,5
"410";24,9;"PP";"2018-08";44,5
"411";25;"PP";"2018-08";35
"412";25;"PP";"2018-08";35
"413";25;"PP";"2018-08";35
"414";25;"PP";"2018-08";35
"415";25;"PP";"2018-08";35
"416";25;"PP";"2018-08";35
"417";25;"PP";"2018-08";35
"418";24,9;"PP";"2018-08";44,5
"419";24,9;"PP";"2018-08";44,5
"420";24,9;"PP";"2018-08";44,5
"421";24,9;"PP";"2018-08";44,5
"422";24,9;"PP";"2018-08";44,5
"423";24,9;"PP";"2018-09";31,5
"424";24,9;"PP";"2018-09";31,5
"425";24,7;"PP";"2018-09";36
"426";24,7;"PP";"2018-09";36
"427";24,7;"PP";"2018-09";36
"428";24,7;"PP";"2018-09";36
"429";24,7;"PP";"2018-09";36
"430";24,7;"PP";"2018-09";36
"431";24,7;"PP";"2018-09";36
"432";24,4;"PP";"2018-09";43
"433";24,4;"PP";"2018-09";43
"434";24,4;"PP";"2018-09";43
"435";24,4;"PP";"2018-09";43
"436";24,4;"PP";"2018-09";43
"437";24,4;"PP";"2018-09";43
"438";24,4;"PP";"2018-09";43
"439";24,2;"PP";"2018-09";50
"440";24,2;"PP";"2018-09";50
"441";24,2;"PP";"2018-09";50
"442";24,2;"PP";"2018-09";50
"443";24,2;"PP";"2018-09";50
"444";24,2;"PP";"2018-09";50
"445";24,2;"PP";"2018-09";50
"446";24,1;"PP";"2018-09";57
"447";24,1;"PP";"2018-09";57
"448";24,1;"PP";"2018-09";57
"449";24,1;"PP";"2018-09";57
"450";24,1;"PP";"2018-09";57
"451";24,1;"PP";"2018-09";57
"452";24,1;"PP";"2018-09";57
"453";24;"PP";"2018-10";38,5
"454";24;"PP";"2018-10";38,5
"455";24;"PP";"2018-10";38,5
"456";24;"PP";"2018-10";38,5
"457";24;"PP";"2018-10";38,5
"458";24;"PP";"2018-10";38,5
"459";24;"PP";"2018-10";38,5
"460";23,8;"PP";"2018-10";52
"461";23,8;"PP";"2018-10";52
"462";23,8;"PP";"2018-10";52
"463";23,8;"PP";"2018-10";52
"464";23,8;"PP";"2018-10";52
"465";23,8;"PP";"2018-10";52
"466";23,8;"PP";"2018-10";52
"467";24;"PP";"2018-10";38,5
"468";24;"PP";"2018-10";38,5
"469";24;"PP";"2018-10";38,5
"470";24;"PP";"2018-10";38,5
"471";24;"PP";"2018-10";38,5
"472";24;"PP";"2018-10";38,5
"473";24;"PP";"2018-10";38,5
"474";23,6;"PP";"2018-10";59
"475";23,6;"PP";"2018-10";59
"476";23,6;"PP";"2018-10";59
"477";23,6;"PP";"2018-10";59
"478";23,6;"PP";"2018-10";59
"479";23,6;"PP";"2018-10";59
"480";23,6;"PP";"2018-10";59
"481";23,9;"PP";"2018-10";47
"482";23,9;"PP";"2018-10";47
"483";23,9;"PP";"2018-10";47
"484";23,9;"PP";"2018-11";32,5
"485";23,9;"PP";"2018-11";32,5
"486";23,9;"PP";"2018-11";32,5
"487";23,9;"PP";"2018-11";32,5
"488";23,5;"PP";"2018-11";38
"489";23,5;"PP";"2018-11";38
"490";23,5;"PP";"2018-11";38
"491";23,5;"PP";"2018-11";38
"492";23,5;"PP";"2018-11";38
"493";23,5;"PP";"2018-11";38
"494";23,5;"PP";"2018-11";38
"495";23,1;"PP";"2018-11";56,5
"496";23,1;"PP";"2018-11";56,5
"497";23,1;"PP";"2018-11";56,5
"498";23,1;"PP";"2018-11";56,5
"499";23,1;"PP";"2018-11";56,5
"500";23,1;"PP";"2018-11";56,5
"501";23,1;"PP";"2018-11";56,5
"502";23,1;"PP";"2018-11";56,5
"503";23,3;"PP";"2018-11";49,5
"504";23,3;"PP";"2018-11";49,5
"505";23,3;"PP";"2018-11";49,5
"506";23,3;"PP";"2018-11";49,5
"507";23,3;"PP";"2018-11";49,5
"508";23,3;"PP";"2018-11";49,5
"509";23,4;"PP";"2018-11";44
"510";23,4;"PP";"2018-11";44
"511";23,4;"PP";"2018-11";44
"512";23,4;"PP";"2018-11";44
"513";23,4;"PP";"2018-11";44
"514";23,4;"PP";"2018-12";45,5
"515";26,1;"PP";"2018-12";2
"516";22,8;"PP";"2018-12";60
"517";22,8;"PP";"2018-12";60
"518";22,8;"PP";"2018-12";60
"519";22,8;"PP";"2018-12";60
"520";22,8;"PP";"2018-12";60
"521";26;"PP";"2018-12";3,5
"522";26;"PP";"2018-12";3,5
"523";22,1;"PP";"2018-12";65
"524";22,1;"PP";"2018-12";65
"525";22,1;"PP";"2018-12";65
"526";22,1;"PP";"2018-12";65
"527";22,1;"PP";"2018-12";65
"528";25;"PP";"2018-12";5,5
"529";25;"PP";"2018-12";5,5
"530";21,1;"PP";"2018-12";73
"531";21,1;"PP";"2018-12";73
"532";21,1;"PP";"2018-12";73
"533";21,1;"PP";"2018-12";73
"534";21,1;"PP";"2018-12";73
"535";24,8;"PP";"2018-12";16
"536";24,8;"PP";"2018-12";16
"537";24,8;"PP";"2018-12";16
"538";24,8;"PP";"2018-12";16
"539";24,8;"PP";"2018-12";16
"540";24,8;"PP";"2018-12";16
"541";24,8;"PP";"2018-12";16
"542";24,8;"PP";"2018-12";16
"543";24,8;"PP";"2018-12";16
"544";20,7;"PP";"2018-12";82
"545";20,7;"PP";"2019-01";46,5
"546";20,7;"PP";"2019-01";46,5
"547";20,7;"PP";"2019-01";46,5
"548";20,7;"PP";"2019-01";46,5
"549";20,7;"PP";"2019-01";46,5
"550";20,7;"PP";"2019-01";46,5
"551";20,7;"PP";"2019-01";46,5
"552";20,7;"PP";"2019-01";46,5
"553";19,7;"PP";"2019-01";73
"554";19,7;"PP";"2019-01";73
"555";19,7;"PP";"2019-01";73
"556";19,7;"PP";"2019-01";73
"557";19,7;"PP";"2019-01";73
"558";20,3;"PP";"2019-01";54
"559";20,3;"PP";"2019-01";54
"560";20,3;"PP";"2019-01";54
"561";20,3;"PP";"2019-01";54
"562";20,3;"PP";"2019-01";54
"563";20,3;"PP";"2019-01";54
"564";20,3;"PP";"2019-01";54
"565";20,8;"PP";"2019-01";39
"566";20,8;"PP";"2019-01";39
"567";20,8;"PP";"2019-01";39
"568";20,8;"PP";"2019-01";39
"569";20,8;"PP";"2019-01";39
"570";20,8;"PP";"2019-01";39
"571";20,8;"PP";"2019-01";39
"572";21,5;"PP";"2019-01";33,5
"573";21,5;"PP";"2019-01";33,5
"574";21,5;"PP";"2019-01";33,5
"575";21,5;"PP";"2019-01";33,5
"576";21,5;"PP";"2019-02";30,5
"577";21,5;"PP";"2019-02";30,5
"578";21,5;"PP";"2019-02";30,5
"579";21,5;"PP";"2019-02";30,5
"580";21,3;"PP";"2019-02";35,5
"581";21,3;"PP";"2019-02";35,5
"582";21,3;"PP";"2019-02";35,5
"583";21,3;"PP";"2019-02";35,5
"584";21,3;"PP";"2019-02";35,5
"585";21,3;"PP";"2019-02";35,5
"586";21;"PP";"2019-02";49
"587";21;"PP";"2019-02";49
"588";21;"PP";"2019-02";49
"589";21;"PP";"2019-02";49
"590";21;"PP";"2019-02";49
"591";21;"PP";"2019-02";49
"592";21;"PP";"2019-02";49
"593";21,2;"PP";"2019-02";42
"594";21,2;"PP";"2019-02";42
"595";21,2;"PP";"2019-02";42
"596";21,2;"PP";"2019-02";42
"597";21,2;"PP";"2019-02";42
"598";21,2;"PP";"2019-02";42
"599";21,2;"PP";"2019-02";42
"600";20,7;"PP";"2019-02";54,5
"601";20,7;"PP";"2019-02";54,5
"602";20,7;"PP";"2019-02";54,5
"603";20,7;"PP";"2019-02";54,5
"604";20,7;"PP";"2019-03";50
"605";20,7;"PP";"2019-03";50
"606";20,7;"PP";"2019-03";50
"607";20,7;"PP";"2019-03";50
"608";20,9;"PP";"2019-03";34,5
"609";20,9;"PP";"2019-03";34,5
"610";20,9;"PP";"2019-03";34,5
"611";20,9;"PP";"2019-03";34,5
"612";20,9;"PP";"2019-03";34,5
"613";20,9;"PP";"2019-03";34,5
"614";20,7;"PP";"2019-03";50
"615";20,7;"PP";"2019-03";50
"616";20,7;"PP";"2019-03";50
"617";20,7;"PP";"2019-03";50
"618";20,7;"PP";"2019-03";50
"619";20,7;"PP";"2019-03";50
"620";20,7;"PP";"2019-03";50
"621";20,4;"PP";"2019-03";59
"622";20,4;"PP";"2019-03";59
"623";20,4;"PP";"2019-03";59
"624";20,4;"PP";"2019-03";59
"625";20,4;"PP";"2019-03";59
"626";20,4;"PP";"2019-03";59
"627";20,4;"PP";"2019-03";59
"628";20,8;"PP";"2019-03";41
"629";20,8;"PP";"2019-03";41
"630";20,8;"PP";"2019-03";41
"631";20,8;"PP";"2019-03";41
"632";20,8;"PP";"2019-03";41
"633";20,8;"PP";"2019-03";41
"634";20,8;"PP";"2019-03";41
"635";21,2;"PP";"2019-04";38
"636";21,2;"PP";"2019-04";38
"637";21,2;"PP";"2019-04";38
"638";21,2;"PP";"2019-04";38
"639";21,2;"PP";"2019-04";38
"640";21,2;"PP";"2019-04";38
"641";21,2;"PP";"2019-04";38
"642";21,5;"PP";"2019-04";31
"643";21,5;"PP";"2019-04";31
"644";21,5;"PP";"2019-04";31
"645";21,5;"PP";"2019-04";31
"646";21,5;"PP";"2019-04";31
"647";21,5;"PP";"2019-04";31
"648";21,5;"PP";"2019-04";31
"649";20,7;"PP";"2019-04";45
"650";20,7;"PP";"2019-04";45
"651";20,7;"PP";"2019-04";45
"652";20,7;"PP";"2019-04";45
"653";20,7;"PP";"2019-04";45
"654";20,7;"PP";"2019-04";45
"655";20,7;"PP";"2019-04";45
"656";20,2;"PP";"2019-04";50
"657";20,2;"PP";"2019-04";50
"658";20,2;"PP";"2019-04";50
"659";23,4;"PSOE";"2017-07";36,5
"660";23,4;"PSOE";"2017-07";36,5
"661";23,4;"PSOE";"2017-07";36,5
"662";23,4;"PSOE";"2017-07";36,5
"663";23,4;"PSOE";"2017-07";36,5
"664";23,4;"PSOE";"2017-07";36,5
"665";23,4;"PSOE";"2017-07";36,5
"666";23,4;"PSOE";"2017-07";36,5
"667";23,6;"PSOE";"2017-07";29,5
"668";23,6;"PSOE";"2017-07";29,5
"669";23,6;"PSOE";"2017-07";29,5
"670";23,6;"PSOE";"2017-07";29,5
"671";23,6;"PSOE";"2017-07";29,5
"672";23,6;"PSOE";"2017-07";29,5
"673";23,2;"PSOE";"2017-07";46,5
"674";23,2;"PSOE";"2017-07";46,5
"675";23,2;"PSOE";"2017-07";46,5
"676";23,2;"PSOE";"2017-07";46,5
"677";23,2;"PSOE";"2017-07";46,5
"678";23,2;"PSOE";"2017-07";46,5
"679";23,2;"PSOE";"2017-07";46,5
"680";23,2;"PSOE";"2017-07";46,5
"681";23,2;"PSOE";"2017-07";46,5
"682";23,2;"PSOE";"2017-07";46,5
"683";23,2;"PSOE";"2017-07";46,5
"684";23,2;"PSOE";"2017-07";46,5
"685";23,2;"PSOE";"2017-08";60,5
"686";23,2;"PSOE";"2017-08";60,5
"687";23,2;"PSOE";"2017-08";60,5
"688";23,2;"PSOE";"2017-08";60,5
"689";23,7;"PSOE";"2017-08";55,5
"690";23,7;"PSOE";"2017-08";55,5
"691";23,7;"PSOE";"2017-08";55,5
"692";23,7;"PSOE";"2017-08";55,5
"693";23,7;"PSOE";"2017-08";55,5
"694";23,7;"PSOE";"2017-08";55,5
"695";24,1;"PSOE";"2017-08";36,5
"696";24,1;"PSOE";"2017-08";36,5
"697";24,1;"PSOE";"2017-08";36,5
"698";24,1;"PSOE";"2017-08";36,5
"699";24,1;"PSOE";"2017-08";36,5
"700";24,1;"PSOE";"2017-08";36,5
"701";24,1;"PSOE";"2017-08";36,5
"702";24,1;"PSOE";"2017-08";36,5
"703";24,1;"PSOE";"2017-08";36,5
"704";24,1;"PSOE";"2017-08";36,5
"705";23,9;"PSOE";"2017-08";47
"706";23,9;"PSOE";"2017-08";47
"707";23,9;"PSOE";"2017-08";47
"708";23,9;"PSOE";"2017-08";47
"709";23,9;"PSOE";"2017-08";47
"710";23,9;"PSOE";"2017-08";47
"711";23,9;"PSOE";"2017-08";47
"712";23,9;"PSOE";"2017-08";47
